learning rate,momentum,batch size,epoch,train error,test error
0.1,0.8,100,145,3.412132722620104,3.502797046359122
0.1,0.8,100,146,3.569735930878825,3.732472296381054
0.1,0.8,100,147,3.1277255693984403,3.2094415507397303
0.1,0.8,100,148,3.2212362846576883,3.279882487467323
0.1,0.8,100,149,3.292004699236116,3.3871495848473754
0.1,0.8,100,150,3.0135581302727767,3.068017288384168
0.1,0.8,100,151,3.208226699055765,3.2776355577372493
0.1,0.8,100,152,3.1828856167449,3.264181339694421
0.1,0.8,100,153,3.237291682226141,3.3437035408899582
0.1,0.8,100,154,3.32357352818893,3.394830840009727
0.1,0.8,100,155,3.223533924083248,3.2763942915359516
0.1,0.8,100,156,3.074646373419461,3.1413625894017154
0.1,0.8,100,157,3.9846609273259497,4.170457809889367
0.1,0.8,100,158,3.0953395923790223,3.157703584168143
0.1,0.8,100,159,3.1771044342353747,3.2653925494602802
0.1,0.8,100,160,3.082238416513582,3.137359820898652
0.1,0.8,100,161,3.182549252193894,3.2486216043967895
0.1,0.8,100,162,3.1449065097469964,3.2253007584083444
0.1,0.8,100,163,3.2608433417282776,3.3859603169125916
0.1,0.8,100,164,3.9825094241570587,4.244453351025129
0.1,0.8,100,165,3.202914614119385,3.2759584357835014
0.1,0.8,100,166,3.0154048521633454,3.071473213750709
0.1,0.8,100,167,3.6183121399878893,3.815793094239722
0.1,0.8,100,168,3.234180427991823,3.30483410844397
0.1,0.8,100,169,3.059714643797061,3.1203536805541536
0.1,0.8,100,170,3.093863125483372,3.1481471806580066
0.1,0.8,100,171,3.1217495694906585,3.184382078915529
0.1,0.8,100,172,3.306999605919446,3.4325889749840446
0.1,0.8,100,173,3.136277490338275,3.2051126299090713
0.1,0.8,100,174,3.0761060266364666,3.143477983231756
0.1,0.8,100,175,3.157240741317396,3.251688448193237
0.1,0.8,100,176,3.08626604146861,3.1757059367032174
0.1,0.8,100,177,3.5106600203156466,3.6566374545177798
0.1,0.8,100,178,3.118012645757369,3.1691826302505537
0.1,0.8,100,179,3.0172256666020005,3.1038715211054995
0.1,0.8,100,180,3.169928515549088,3.2710559483869277
0.1,0.8,100,181,3.308597855309754,3.4417762207766476
0.1,0.8,100,182,3.156764875523694,3.2328228321539756
0.1,0.8,100,183,3.0265341451708,3.099228002223311
0.1,0.8,100,184,3.16719300799047,3.2849357266118027
0.1,0.8,100,185,3.3178333207242265,3.4561474626109425
0.1,0.8,100,186,3.2603881757791453,3.3565380137894363
0.1,0.8,100,187,2.9547211251569463,3.0359957273077667
0.1,0.8,100,188,3.073048762392779,3.156793079117623
0.1,0.8,100,189,3.106693549628414,3.1636387553040057
0.1,0.8,100,190,2.959384556203038,3.035795781987089
0.1,0.8,100,191,3.0967661056118745,3.1846457237512396
0.1,0.8,100,192,3.3102884879757766,3.453832121874145
0.1,0.8,100,193,3.1178834840806386,3.196675455170846
0.1,0.8,100,194,3.155048067230126,3.2451212283958912
0.1,0.8,100,195,3.3579574394255656,3.501323654164755
0.1,0.8,100,196,2.9918247328687695,3.0586661746438173
0.1,0.8,100,197,3.4933419924517453,3.596389853633519
0.1,0.8,100,198,3.131887819170072,3.2408678746720168
0.1,0.8,100,199,3.125669723768072,3.2322993175203334
0.1,0.8,100,200,3.1502345556864926,3.2333498501652356
0.1,0.8,100,201,3.0229166336874327,3.114546738818907
0.1,0.8,100,202,3.010549301083977,3.077413949951464
0.1,0.8,100,203,3.190625565173596,3.3124706853588863
0.1,0.8,100,204,3.1865892716308815,3.309318408296152
0.1,0.8,100,205,2.9433674076329677,3.0096888516390266
0.1,0.8,100,206,2.9492852908526803,3.034241599434749
0.1,0.8,100,207,3.1659326840899418,3.2993922895332153
0.1,0.8,100,208,3.0627498794242416,3.1452214532075407
0.1,0.8,100,209,3.1334730290073423,3.2162339472091253
0.1,0.8,100,210,3.0561528022085764,3.1565118322616414
0.1,0.8,100,211,3.1569432463143117,3.271635411789969
0.1,0.8,100,212,3.0619844902255187,3.1491799606642448
0.1,0.8,100,213,3.178966443019325,3.254526715171135
0.1,0.8,100,214,3.0708300659614567,3.1785705241875055
0.1,0.8,100,215,2.9383854019226443,3.016702145498857
0.1,0.8,100,216,2.932028148978269,3.0153944480539843
0.1,0.8,100,217,3.0168502700981144,3.109333331471197
0.1,0.8,100,218,3.0811218001687637,3.1918358836448957
0.1,0.8,100,219,3.2378820644671733,3.3985811005837485
0.1,0.8,100,220,3.563725435588454,3.719293859398741
0.1,0.8,100,221,3.027575366271316,3.133509334652798
0.1,0.8,100,222,2.9761654381186817,3.0768668363557743
0.1,0.8,100,223,2.97792306026644,3.0594723900454355
0.1,0.8,100,224,3.0307047976831303,3.12030062367567
0.1,0.8,100,225,2.984636725449324,3.0615133752559487
0.1,0.8,100,226,2.9668795289042804,3.0469978184740287
0.1,0.8,100,227,3.7751946793469586,3.9488142820905603
0.1,0.8,100,228,2.9587843630738813,3.044866112857558
0.1,0.8,100,229,2.900871547642524,2.9884132375498997
0.1,0.8,100,230,3.142763811912922,3.2578705345423673
0.1,0.8,100,231,2.9242448939893926,3.0162917306628323
0.1,0.8,100,232,2.967483805318002,3.0562827443486724
0.1,0.8,100,233,3.010788223423898,3.0746968955036027
0.1,0.8,100,234,2.920222205715628,3.011481423222629
0.1,0.8,100,235,2.9069052092324865,2.999645706277263
0.1,0.8,100,236,2.9830810096053337,3.090094236556004
0.1,0.8,100,237,3.4042030337676503,3.513937585110252
0.1,0.8,100,238,2.9819649836219897,3.07481354759635
0.1,0.8,100,239,3.0125733322681993,3.1221866150664406
0.1,0.8,100,240,2.916256486835371,3.0028627356877924
0.1,0.8,100,241,3.1794355295213315,3.26000476291149
0.1,0.8,100,242,2.999519190618084,3.0996525437111098
0.1,0.8,100,243,3.29032505895345,3.448833185813862
0.1,0.8,100,244,2.9159875605216734,2.999166698230493
0.1,0.8,100,245,3.0331308621778725,3.1093866900161276
0.1,0.8,100,246,3.185803983445409,3.327746443949501
0.1,0.8,100,247,2.9685574406038677,3.0700231327965244
0.1,0.8,100,248,3.0693023977852034,3.1655762574385915
0.1,0.8,100,249,3.0144683678992754,3.1055928952311653
0.1,0.8,100,250,2.9119243939930546,3.007359772641255
0.1,0.8,100,251,2.907897997791797,3.018748482895188
0.1,0.8,100,252,3.337370945329243,3.496320894252997
0.1,0.8,100,253,2.9059391336694,3.018192764309252
0.1,0.8,100,254,3.225858360387964,3.3478442511107223
0.1,0.8,100,255,2.9214763069995935,3.034631967550527
0.1,0.8,100,256,3.0707688534727064,3.205629277878045
0.1,0.8,100,257,2.9798477575059974,3.074696558105379
0.1,0.8,100,258,2.9510987591339553,3.0400258215050693
0.1,0.8,100,259,3.1368839312439043,3.2435510492852564
0.1,0.8,100,260,2.8332029902627527,2.932870666443911
0.1,0.8,100,261,2.9513399500430757,3.061538236652094
0.1,0.8,100,262,2.912687453988959,3.0184035129040994
0.1,0.8,100,263,3.149419630066809,3.2433079230743114
0.1,0.8,100,264,3.280619183180552,3.4437360144229063
0.1,0.8,100,265,2.8559200195565024,2.95522546153576
0.1,0.8,100,266,3.11951874787659,3.1999411061246326
0.1,0.8,100,267,2.947147756016938,3.056205614360822
0.1,0.8,100,268,2.889843430515225,2.9946799878860517
0.1,0.8,100,269,2.922555770257135,3.017744968896023
0.1,0.8,100,270,3.062748336185158,3.176326559631635
0.1,0.8,100,271,2.8200155586095788,2.92109539653301
0.1,0.8,100,272,3.0599810259110685,3.174737119992677
0.1,0.8,100,273,3.0101321398442162,3.114014565273905
0.1,0.8,100,274,3.0449663748970015,3.1515394634284117
0.1,0.8,100,275,2.9552593579492314,3.0766763122551275
0.1,0.8,100,276,2.925303390926606,3.0258757292697087
0.1,0.8,100,277,2.932137495936881,3.029294627654713
0.1,0.8,100,278,2.824562440033739,2.9362361786106397
0.1,0.8,100,279,2.9675035802351926,3.086923493883319
0.1,0.8,100,280,3.057487541603722,3.194796281888702
0.1,0.8,100,281,2.870009787322395,2.9631890893352097
0.1,0.8,100,282,2.842592213304266,2.935653312758356
0.1,0.8,100,283,2.953232981077639,3.053275587618741
0.1,0.8,100,284,2.9605956984082153,3.0941812226944156
0.1,0.8,100,285,3.459344569014925,3.6137897900838807
0.1,0.8,100,286,3.1233556453479907,3.238123548604946
0.1,0.8,100,287,3.060262460470308,3.2215688212956195
0.1,0.8,100,288,2.8623706849907267,2.9695338458920153
0.1,0.8,100,289,2.9716959946891395,3.0737530939809923
0.1,0.8,100,290,2.8944778559434257,3.00053825542186
0.1,0.8,100,291,3.034373096642043,3.1833839775038086
0.1,0.8,100,292,2.8301053979017747,2.9325220148777507
0.1,0.8,100,293,2.895535074319455,2.994407002519648
0.1,0.8,100,294,3.086109084258874,3.199525431056387
0.1,0.8,100,295,3.0928365821670614,3.2465921523639802
0.1,0.8,100,296,2.8448452625714644,2.9476737224705203
0.1,0.8,100,297,2.8961857919666447,2.996836855978369
0.1,0.8,100,298,3.0994273570783886,3.2559065661088673
0.1,0.8,100,299,2.9240003911397485,3.037724650714422
