learning rate,momentum,batch size,epoch,train error,test error
0.05,0,100,49,3.863495817542606,3.8109963161772997
0.05,0,100,50,3.771462550965343,3.7327660957822912
0.05,0,100,51,4.1322757159628285,4.169539094618621
0.05,0,100,52,3.9448447068879076,3.9633825278334243
0.05,0,100,53,4.154688502649295,4.208038207597083
0.05,0,100,54,3.8642917699143204,3.77194600769986
0.05,0,100,55,3.9424608683692894,3.876784767758263
0.05,0,100,56,3.814687155883436,3.7060355786710923
0.05,0,100,57,3.7833745823324136,3.7262914335864177
0.05,0,100,58,4.194102118116522,4.1639291406498105
0.05,0,100,59,3.838709250741941,3.7499919034902582
0.05,0,100,60,4.066784701990854,4.029496644563266
0.05,0,100,61,3.6397675032929935,3.5533313364012376
0.05,0,100,62,4.093727137879411,4.161785402047392
0.05,0,100,63,3.9644329425914666,3.9875158586467303
0.05,0,100,64,3.8160243941567065,3.7489216862766295
0.05,0,100,65,3.5995283053826324,3.573712042630453
0.05,0,100,66,3.5672338123756804,3.5191977515386896
0.05,0,100,67,3.6666000734372144,3.6760364891574957
0.05,0,100,68,3.985893530653079,4.055044443503939
0.05,0,100,69,3.6189177331598468,3.618802679628196
0.05,0,100,70,3.657862637109102,3.6557733717617507
0.05,0,100,71,4.238476457329855,4.36836714329642
0.05,0,100,72,3.684317849221978,3.6683719040997995
0.05,0,100,73,3.5424490562184014,3.522872890055954
0.05,0,100,74,4.347379777423799,4.536726438800152
0.05,0,100,75,3.7003195822983184,3.7229387674216734
0.05,0,100,76,3.6888668226339263,3.724441106195302
0.05,0,100,77,3.932069714199809,4.012864913817147
0.05,0,100,78,3.794929869594057,3.8537765580548036
0.05,0,100,79,3.4801327138045894,3.4596492629591586
0.05,0,100,80,3.6692113542974543,3.7046550326778838
0.05,0,100,81,3.6471112227626965,3.6601901801595105
0.05,0,100,82,3.5449924062656697,3.5466533965447056
0.05,0,100,83,3.443489543764152,3.376227307915492
0.05,0,100,84,3.4665749252810834,3.401823152357826
0.05,0,100,85,3.6315088456878986,3.611084588032094
0.05,0,100,86,3.5193200755282046,3.472825158143037
0.05,0,100,87,3.4349224383153656,3.3837479527717598
0.05,0,100,88,3.603117742817096,3.5557492182585357
0.05,0,100,89,3.5037218292234305,3.4220482255644207
0.05,0,100,90,3.4051740062032234,3.358802425216958
0.05,0,100,91,3.6465106670199354,3.6077716445214945
0.05,0,100,92,3.427257976369579,3.3670879238120697
0.05,0,100,93,3.5490217297637296,3.5753820841122264
0.05,0,100,94,3.545287279493029,3.5772975820656465
0.05,0,100,95,3.353012906129099,3.337666388910435
0.05,0,100,96,4.079358185446037,4.2177869702328925
0.05,0,100,97,3.480872646128934,3.486029720644026
0.05,0,100,98,3.7849654260100905,3.882822899100754
0.05,0,100,99,3.2967610741325526,3.250145046212726
0.05,0,100,100,3.7070952717846732,3.7314550225376033
0.05,0,100,101,3.429088431279146,3.4029127678677664
0.05,0,100,102,3.597564068495805,3.579079992552871
0.05,0,100,103,3.3601205238153766,3.311421444799259
0.05,0,100,104,3.436941526968261,3.460039178987877
0.05,0,100,105,3.313545117125606,3.307756408187192
0.05,0,100,106,3.280368451821239,3.2459364241300706
0.05,0,100,107,3.3661614171854093,3.382362476907284
0.05,0,100,108,3.5924219108329876,3.639667109410789
0.05,0,100,109,3.4042601551586227,3.4374362418584083
0.05,0,100,110,3.5864738378979713,3.66394796278261
0.05,0,100,111,3.6867038171652444,3.7748579875362127
0.05,0,100,112,3.355503291545782,3.378118727095922
0.05,0,100,113,3.2969090979456093,3.2970090400320218
0.05,0,100,114,4.010291076233868,4.178159904201426
0.05,0,100,115,3.618771272298571,3.7073246903233206
0.05,0,100,116,3.413002883491067,3.444937819886577
0.05,0,100,117,3.301556033701617,3.3190374803017977
0.05,0,100,118,3.2899806182614446,3.3142123347914976
0.05,0,100,119,3.205660406519047,3.1891413568260067
0.05,0,100,120,3.3136354952722886,3.3387909148310477
0.05,0,100,121,3.4003850328171334,3.4443735524498056
0.05,0,100,122,3.4279471073720633,3.457676849216423
0.05,0,100,123,3.7651339523883376,3.9193364669179847
0.05,0,100,124,3.337540179641658,3.306758273096717
0.05,0,100,125,3.344727803053307,3.3281990473135923
0.05,0,100,126,3.1758342257245062,3.1504202407253716
0.05,0,100,127,3.150943257749156,3.120144743713912
0.05,0,100,128,3.296466601374556,3.291649823159711
0.05,0,100,129,3.156496168019422,3.122529322723439
0.05,0,100,130,3.3429956039967514,3.3291929913254243
0.05,0,100,131,3.2374099892298873,3.22788373586596
0.05,0,100,132,3.1464724731268063,3.1248959388595576
0.05,0,100,133,3.244898218574625,3.220245872710612
0.05,0,100,134,3.2617437669886225,3.251729090011542
0.05,0,100,135,3.268479359242947,3.2508134530445103
0.05,0,100,136,3.2988045302475753,3.286160597748874
0.05,0,100,137,3.1519216390113742,3.1316509487012145
0.05,0,100,138,3.287598546924721,3.2783439817345803
0.05,0,100,139,3.206816789196267,3.200055452635674
0.05,0,100,140,3.1435076444164656,3.1087622910038872
0.05,0,100,141,3.256582699179731,3.2236629581997156
0.05,0,100,142,3.2655726063917583,3.2624766547641735
0.05,0,100,143,3.0792948922244094,3.0596211611678164
0.05,0,100,144,4.007657890046105,4.213931520874912
0.05,0,100,145,3.23700864915926,3.2352315286636193
0.05,0,100,146,3.1422668359835386,3.150537119196828
0.05,0,100,147,3.5110584669408245,3.4816970820838
0.05,0,100,148,3.419779291721896,3.4903912830375345
0.05,0,100,149,3.058246218097905,3.0611614853269136
0.05,0,100,150,3.2598818266858047,3.2569583308801064
0.05,0,100,151,3.3900919187413217,3.434819453981809
0.05,0,100,152,3.1709519481551127,3.1589089203198957
0.05,0,100,153,3.147885162964671,3.1326243946345103
0.05,0,100,154,3.1754064632849417,3.154791751030581
0.05,0,100,155,3.2319364831118707,3.2116410710632866
0.05,0,100,156,3.1946346264808723,3.1640252100805477
0.05,0,100,157,3.1433431288022917,3.1357262087372764
0.05,0,100,158,3.1439261114617807,3.1385382505466555
0.05,0,100,159,3.5991448185628716,3.6510854760627116
0.05,0,100,160,3.0537358005631314,3.0333966053732477
0.05,0,100,161,3.1520773118618304,3.167305172442313
0.05,0,100,162,3.269407789431625,3.310836526741506
0.05,0,100,163,3.0723943516091423,3.0809571945211784
0.05,0,100,164,3.1505484649208544,3.181958984765009
0.05,0,100,165,3.46547155132694,3.5734462463749708
0.05,0,100,166,2.969836708633466,2.9461007871886604
0.05,0,100,167,3.119371620709836,3.1197328395201294
0.05,0,100,168,3.0326388042517713,3.010837893172248
0.05,0,100,169,3.122897663256367,3.1171134079157734
0.05,0,100,170,3.1160801483629945,3.1173101614479077
0.05,0,100,171,3.0521295615412147,3.0322571039591892
0.05,0,100,172,3.193070807215052,3.2438825657088786
0.05,0,100,173,3.0138263168256882,3.0220356887076303
0.05,0,100,174,3.2115757496084467,3.2585112420379976
0.05,0,100,175,2.9980035081505787,2.9815454721302785
0.05,0,100,176,3.017216960186369,2.9970521961958547
0.05,0,100,177,3.0717603286848054,3.059993666907315
0.05,0,100,178,3.302130246131245,3.3839611267027676
0.05,0,100,179,3.0231604124820315,3.020450555982391
0.05,0,100,180,3.1163647391492475,3.0991593094915357
0.05,0,100,181,3.1008768475497583,3.0954575433148412
0.05,0,100,182,3.048855740825364,3.0545407028128317
0.05,0,100,183,3.1220360915885577,3.15816294256928
0.05,0,100,184,3.158685736849461,3.204294151504888
0.05,0,100,185,2.89142479769718,2.880676595224162
0.05,0,100,186,3.137293344144879,3.1814932886587752
0.05,0,100,187,3.5793262918631514,3.7208930568688694
0.05,0,100,188,3.0866383970744904,3.1324667649913764
0.05,0,100,189,3.062770510708365,3.1090118004475573
0.05,0,100,190,3.768330212607071,3.9310186234512283
0.05,0,100,191,2.951069266355503,2.962836055396303
0.05,0,100,192,3.7313394461181923,3.905010140405754
0.05,0,100,193,2.9669952040845216,2.9769495041151375
0.05,0,100,194,3.0378401390933556,3.066194659859471
0.05,0,100,195,3.237225183450682,3.2169512556880537
0.05,0,100,196,3.047670887788296,3.0609787419054793
0.05,0,100,197,4.661835010736428,5.006579593481943
0.05,0,100,198,2.9634236772307925,2.979374037517049
0.05,0,100,199,3.085502595356774,3.083117802968638
0.05,0,100,200,2.9231344543396727,2.9139445862246403
0.05,0,100,201,2.9761511582317697,2.9730094230473862
0.05,0,100,202,3.0861620381177404,3.072489287201339
0.05,0,100,203,2.950545986359243,2.945155402520001
0.05,0,100,204,2.911729432549874,2.8940089998774168
0.05,0,100,205,2.95668880494571,2.946586528270512
0.05,0,100,206,3.121283267387627,3.1215366081110627
0.05,0,100,207,2.9308116400982676,2.925742175836244
0.05,0,100,208,3.031584626109121,3.021980139966989
0.05,0,100,209,2.975720260829238,2.9775721117702614
0.05,0,100,210,3.204883815757609,3.276471685815146
0.05,0,100,211,3.553918006769385,3.70808836872638
0.05,0,100,212,2.983892964255996,2.9803620156711097
0.05,0,100,213,2.9271315870776995,2.926729251658975
0.05,0,100,214,3.0478169081626123,3.056805076851014
0.05,0,100,215,3.0307443870240878,3.0272398112408108
0.05,0,100,216,2.9326405632395343,2.9513369432688763
0.05,0,100,217,2.8837124303096577,2.8673974236975224
0.05,0,100,218,2.966387189892261,2.9582588542460933
0.05,0,100,219,3.055975923375149,3.1159629856041993
0.05,0,100,220,3.2477723751737977,3.3562864597004065
0.05,0,100,221,2.8774363572483894,2.898677381194922
0.05,0,100,222,3.069690219506447,3.102506831593155
0.05,0,100,223,3.2155702631082246,3.3027846905904132
0.05,0,100,224,3.708116919536012,3.9144980701815526
0.05,0,100,225,3.329997421902175,3.4488648756353464
0.05,0,100,226,3.2929641830787646,3.4057919041714593
0.05,0,100,227,3.098452850036412,3.1664209089996986
0.05,0,100,228,2.902726901043638,2.9308954931913638
0.05,0,100,229,2.896995586628496,2.892927507848121
0.05,0,100,230,2.857592092573432,2.859127314659486
0.05,0,100,231,2.961559343918704,3.0067502826119146
0.05,0,100,232,3.0701344460711892,3.1312688399089046
0.05,0,100,233,3.1117224090507203,3.184759148858848
0.05,0,100,234,2.9020893954974385,2.9313118278944845
0.05,0,100,235,2.8763191987695573,2.8995295376237658
0.05,0,100,236,2.9139212905206584,2.95387492067625
0.05,0,100,237,2.824576709101107,2.8263767321664788
0.05,0,100,238,2.856875435764775,2.855930346504395
0.05,0,100,239,3.1555036386802437,3.184324790535603
0.05,0,100,240,3.0268503088505345,3.025537291643199
0.05,0,100,241,3.2766099711714833,3.3278970253486393
0.05,0,100,242,2.881732214691575,2.879177366374506
0.05,0,100,243,3.1783816889226717,3.2027489253637933
0.05,0,100,244,2.9026893029195753,2.9077640506472977
0.05,0,100,245,2.8353238970021106,2.8415676470703124
0.05,0,100,246,2.9231028330436164,2.9229454819974343
0.05,0,100,247,2.8223059214100825,2.8165981930509005
0.05,0,100,248,2.8082275854053336,2.797823641857973
0.05,0,100,249,2.9057756078846535,2.8973007834050764
0.05,0,100,250,2.846342161480472,2.852367429294404
0.05,0,100,251,2.9896051191346813,3.056651345899545
0.05,0,100,252,2.795691537932886,2.801088274546766
0.05,0,100,253,2.8883607012021053,2.8832887971031647
0.05,0,100,254,2.9620434225602383,2.9581634016675666
0.05,0,100,255,2.8379673584049425,2.8342951455810095
0.05,0,100,256,2.9756927040986447,3.0446242015098184
0.05,0,100,257,2.902149052133948,2.907749159843369
0.05,0,100,258,2.8395272931944784,2.8385835664483126
0.05,0,100,259,2.842731380315472,2.8528468727882172
0.05,0,100,260,2.835332632356762,2.854008049420757
0.05,0,100,261,2.754489033952136,2.7621676234431907
0.05,0,100,262,2.893795882132709,2.898116053999728
0.05,0,100,263,2.922478949419953,2.928974743300285
0.05,0,100,264,2.9936103891329484,3.048251759642747
0.05,0,100,265,2.913385789273204,2.933314025536087
0.05,0,100,266,2.7943871643880116,2.7942235964564914
0.05,0,100,267,2.8222081161442993,2.827383732874021
0.05,0,100,268,2.7468788908723853,2.753497540436457
0.05,0,100,269,2.9429202820322953,2.9606994101423725
0.05,0,100,270,3.052749656770371,3.1392183440457346
0.05,0,100,271,2.8617056964821495,2.903024015815336
0.05,0,100,272,2.73540770095052,2.7492608110982757
0.05,0,100,273,2.860208301022789,2.9028023723254983
0.05,0,100,274,2.7804611118841858,2.796451007123553
0.05,0,100,275,2.824242910475766,2.812791193644892
0.05,0,100,276,2.7811186185814596,2.781065170107776
0.05,0,100,277,2.7857155866617167,2.7971545363851895
0.05,0,100,278,2.81403572435267,2.8129023218608764
0.05,0,100,279,2.8100747765524074,2.8126507652743316
0.05,0,100,280,2.936279358566694,2.9663846485593397
0.05,0,100,281,2.7525492033507986,2.769697717684473
0.05,0,100,282,2.748692022363313,2.760183229671832
0.05,0,100,283,2.8679579907234,2.918611396132402
0.05,0,100,284,2.7243378407265912,2.746840344505385
0.05,0,100,285,2.954969374313491,2.967514032220893
0.05,0,100,286,3.0152254707429886,3.048032345044427
0.05,0,100,287,2.7518901565582565,2.754120073614311
0.05,0,100,288,2.820175882028362,2.827677568476235
0.05,0,100,289,2.846560298196246,2.846574807688458
0.05,0,100,290,3.0282010019425156,3.0486062386992994
0.05,0,100,291,2.7669657484202954,2.7754715343827847
0.05,0,100,292,2.7969293846601433,2.8078903732463854
0.05,0,100,293,2.716310561389737,2.7242400150782835
0.05,0,100,294,2.8066704703432914,2.847522104963964
0.05,0,100,295,4.5224136112365025,4.845880909530409
0.05,0,100,296,2.720005820957243,2.7260806356003373
0.05,0,100,297,2.7151512707689585,2.717854138824481
0.05,0,100,298,2.7592890761045923,2.7672700749979153
0.05,0,100,299,2.802491909915765,2.8145864925713506
