learning rate,momentum,batch size,epoch,train error,test error
0.05,0.5,100,155,2.955045165221784,2.9615036921685434
0.05,0.5,100,156,2.9243962500824,2.908293707155503
0.05,0.5,100,157,3.122400030010673,3.172071693900106
0.05,0.5,100,158,2.8891810659684216,2.876974204419633
0.05,0.5,100,159,2.894452904037915,2.883329150605262
0.05,0.5,100,160,2.908641106313482,2.883399584259709
0.05,0.5,100,161,3.6229320657391684,3.7540070595622272
0.05,0.5,100,162,2.8812312992346416,2.86816213531107
0.05,0.5,100,163,2.8362497686169315,2.8165565865781748
0.05,0.5,100,164,2.979593914538465,3.0004849285486594
0.05,0.5,100,165,2.861649523991446,2.847736515121308
0.05,0.5,100,166,2.841971924400472,2.8288413156939693
0.05,0.5,100,167,2.9687864649047198,2.95379101364889
0.05,0.5,100,168,2.927000519139383,2.9161052869659136
0.05,0.5,100,169,2.923195107796352,2.9132583093505366
0.05,0.5,100,170,3.152660774840621,3.1360168400163206
0.05,0.5,100,171,3.1981065402882796,3.2662014169376863
0.05,0.5,100,172,2.834821328654252,2.8184083975632976
0.05,0.5,100,173,3.6338207784712893,3.7944496616552703
0.05,0.5,100,174,2.8387109611718153,2.8304928220943903
0.05,0.5,100,175,2.8066209458255718,2.784471194826549
0.05,0.5,100,176,2.9642552201048833,2.9546397517970004
0.05,0.5,100,177,3.016405908459389,3.046535385315577
0.05,0.5,100,178,2.8906465847270253,2.900718628600985
0.05,0.5,100,179,2.9138864562469666,2.8995571995531892
0.05,0.5,100,180,2.9261779221789306,2.941794419124301
0.05,0.5,100,181,2.969381114189157,2.9618463438062017
0.05,0.5,100,182,2.819758457813659,2.8152314393861917
0.05,0.5,100,183,4.001578185839852,4.225146712449634
0.05,0.5,100,184,3.022841570232524,3.0249480562810374
0.05,0.5,100,185,2.9698981332423817,3.0029964768334634
0.05,0.5,100,186,2.96913743112002,2.966004954964384
0.05,0.5,100,187,2.815932682389517,2.8223481178494905
0.05,0.5,100,188,3.1770551732882133,3.2514101064987617
0.05,0.5,100,189,2.8628514157503044,2.855373071544548
0.05,0.5,100,190,2.8469944971396846,2.8512458092542903
0.05,0.5,100,191,2.9623305528948483,2.9920105407984727
0.05,0.5,100,192,2.891570715656341,2.911627604324368
0.05,0.5,100,193,3.175977528849848,3.1720573945174677
0.05,0.5,100,194,2.7781887689217695,2.7753556700758484
0.05,0.5,100,195,2.807045615799852,2.79470672864734
0.05,0.5,100,196,2.8710488261217892,2.8814568177844775
0.05,0.5,100,197,2.968341036230237,2.979716010020899
0.05,0.5,100,198,2.87955481341394,2.900156376120603
0.05,0.5,100,199,2.879810496798466,2.8765585545057064
0.05,0.5,100,200,2.7693758693663337,2.7657938311179455
0.05,0.5,100,201,2.7877554744328257,2.792807064560936
0.05,0.5,100,202,3.5347598829840634,3.5855483771574916
0.05,0.5,100,203,2.800787596606581,2.817545747023394
0.05,0.5,100,204,2.9310001169244275,2.921899613511651
0.05,0.5,100,205,2.7873289601443094,2.791080841735764
0.05,0.5,100,206,2.74470495310459,2.7482365411932816
0.05,0.5,100,207,3.380790571819393,3.4281877917634977
0.05,0.5,100,208,2.821213833775314,2.842605528421714
0.05,0.5,100,209,2.8061074374840533,2.825732890354706
0.05,0.5,100,210,2.7664501655492897,2.7658256056587147
0.05,0.5,100,211,2.736323120613952,2.728976348242235
0.05,0.5,100,212,2.7473601943995734,2.752577089295772
0.05,0.5,100,213,2.7409646619571437,2.7405382787529273
0.05,0.5,100,214,2.8309700736099885,2.8381421794325035
0.05,0.5,100,215,3.0391784954347365,3.1040760056298566
0.05,0.5,100,216,2.8491012436986347,2.852713616067684
0.05,0.5,100,217,2.73616059297833,2.7443664292214
0.05,0.5,100,218,2.7342489710202322,2.737667521325797
0.05,0.5,100,219,2.8254785052171965,2.8350512683583524
0.05,0.5,100,220,3.3205413694411146,3.41264332389617
0.05,0.5,100,221,2.723391872220457,2.7244348944395282
0.05,0.5,100,222,2.6957326331178892,2.6970809971156915
0.05,0.5,100,223,2.7871617758746594,2.798714237981872
0.05,0.5,100,224,2.8144754461229193,2.840219285091016
0.05,0.5,100,225,2.790398491557777,2.8038677992185543
0.05,0.5,100,226,3.713985806282762,3.7949370126961344
0.05,0.5,100,227,2.735028567077573,2.73691391631467
0.05,0.5,100,228,2.7214301381861468,2.734532551723075
0.05,0.5,100,229,2.7800605574439006,2.780732842514266
0.05,0.5,100,230,2.7428019427863224,2.742552702842378
0.05,0.5,100,231,2.758046510891039,2.765283521624478
0.05,0.5,100,232,2.9812153055829596,3.030987250267648
0.05,0.5,100,233,2.7398767845038186,2.751958764145365
0.05,0.5,100,234,2.715504588357143,2.736852034595754
0.05,0.5,100,235,2.7340860813426393,2.7454545281010465
0.05,0.5,100,236,2.740279430486028,2.760272880589045
0.05,0.5,100,237,2.8290064926142913,2.83463592960386
0.05,0.5,100,238,2.8116255726801587,2.8467332476229754
0.05,0.5,100,239,2.726341264197405,2.755428789168264
0.05,0.5,100,240,2.8458925866597493,2.86259699604415
0.05,0.5,100,241,2.7362183683958907,2.754312796142121
0.05,0.5,100,242,2.7094229191563346,2.7143447533112037
0.05,0.5,100,243,2.6608344690262986,2.6632606796582303
0.05,0.5,100,244,2.8539476437629823,2.8616739940701654
0.05,0.5,100,245,2.872588634542095,2.921262580324679
0.05,0.5,100,246,2.687802739141153,2.7013525663007614
0.05,0.5,100,247,2.6802178648563055,2.6831550096381913
0.05,0.5,100,248,2.7843781588613763,2.7966692587181905
0.05,0.5,100,249,2.974307361860296,3.0238457379773562
0.05,0.5,100,250,2.731858906679402,2.756185136806702
0.05,0.5,100,251,2.708179511669178,2.715533661827174
0.05,0.5,100,252,2.737748970140654,2.771234589851725
0.05,0.5,100,253,2.825152354981073,2.831515750562619
0.05,0.5,100,254,2.809307538948326,2.8583119376746176
0.05,0.5,100,255,2.670686970967796,2.691483215712792
0.05,0.5,100,256,2.8086837050682196,2.8168764033180187
0.05,0.5,100,257,2.709813318984808,2.735163170237545
0.05,0.5,100,258,2.7040286703118905,2.7367377710769296
0.05,0.5,100,259,2.809938465408416,2.8587790521474674
0.05,0.5,100,260,2.9695941137849946,2.9887632502241686
0.05,0.5,100,261,2.6841253573680417,2.710866680531405
0.05,0.5,100,262,2.7260865502742173,2.7538866964964024
0.05,0.5,100,263,2.809833030453408,2.8292534745293882
0.05,0.5,100,264,3.0356577763062025,3.1377882861207973
0.05,0.5,100,265,2.8450513780285114,2.8700401572301897
0.05,0.5,100,266,2.663607220380519,2.681025992216197
0.05,0.5,100,267,2.6431485061478845,2.653149321457358
0.05,0.5,100,268,2.708348225889734,2.735861887752339
0.05,0.5,100,269,2.83630499111218,2.8889576348785404
0.05,0.5,100,270,2.6666033454257003,2.687424196283107
0.05,0.5,100,271,2.6694951760291756,2.6812255660979494
0.05,0.5,100,272,2.618620458209222,2.631846630305693
0.05,0.5,100,273,2.6259203067476635,2.6413179151140325
0.05,0.5,100,274,2.715002148229084,2.7337044517697566
0.05,0.5,100,275,2.720883960519077,2.7417681352194507
0.05,0.5,100,276,2.680533487189948,2.7027437279498945
0.05,0.5,100,277,2.7666563008687,2.7926789384104898
0.05,0.5,100,278,2.8333302256060904,2.882252674700533
0.05,0.5,100,279,2.7583045445274967,2.8043956414605438
0.05,0.5,100,280,2.717416247183984,2.7391082899205488
0.05,0.5,100,281,2.6373488254890196,2.658014338465662
0.05,0.5,100,282,2.629585864424537,2.6531291180863636
0.05,0.5,100,283,2.6634056251485982,2.685216098025262
0.05,0.5,100,284,2.6895316534602514,2.7188738281194063
0.05,0.5,100,285,2.7114429271920413,2.748308170929924
0.05,0.5,100,286,2.6356953892401207,2.6558845986104593
0.05,0.5,100,287,2.7204396055534885,2.7532532043609135
0.05,0.5,100,288,2.886894795832553,2.8982651763606886
0.05,0.5,100,289,2.7581486673910534,2.8002112636646457
0.05,0.5,100,290,2.766846806457141,2.810290507289957
0.05,0.5,100,291,2.7552161159805246,2.777724093722342
0.05,0.5,100,292,2.622746394029241,2.654178038123566
0.05,0.5,100,293,2.7248508799471294,2.7736411574616735
0.05,0.5,100,294,2.8505013684998097,2.8669075735570626
0.05,0.5,100,295,2.7296989502912243,2.7739001637096625
0.05,0.5,100,296,2.6585154957874,2.694053083998065
0.05,0.5,100,297,2.6485106806474503,2.669440726384878
0.05,0.5,100,298,2.666368206305918,2.7077699016773416
0.05,0.5,100,299,2.603577942441257,2.62487150934249
