learning rate,momentum,batch size,epoch,train error,test error
0.05,0.8,100,174,2.9144250712632793,2.9540175958960044
0.05,0.8,100,175,3.0079101957832757,3.0544421420617422
0.05,0.8,100,176,3.1086869248615443,3.1371378974594912
0.05,0.8,100,177,2.9334530552076745,2.971165629254786
0.05,0.8,100,178,2.850103601947788,2.8798176095965595
0.05,0.8,100,179,3.0646468788715033,3.0898324868485387
0.05,0.8,100,180,3.017972407583813,3.0862729877137176
0.05,0.8,100,181,2.877771067335494,2.928878342517825
0.05,0.8,100,182,2.9461356777060814,2.9733916136081966
0.05,0.8,100,183,2.976864005567389,3.0171733627883985
0.05,0.8,100,184,3.0170049851332608,3.0770240196675775
0.05,0.8,100,185,2.940758607865767,2.9783433350254893
0.05,0.8,100,186,3.5056088686497042,3.5230064728515162
0.05,0.8,100,187,2.9738580007002473,3.044425987308871
0.05,0.8,100,188,2.9234457641460523,2.9752114743414424
0.05,0.8,100,189,3.5285210594229492,3.6258392689713568
0.05,0.8,100,190,2.8266078939502517,2.8731028008992214
0.05,0.8,100,191,2.92132703266699,2.9839734821457835
0.05,0.8,100,192,2.878413309625025,2.9044158744203985
0.05,0.8,100,193,3.0645468003708483,3.120436625282759
0.05,0.8,100,194,2.9114559184118907,2.956558346665813
0.05,0.8,100,195,2.942028937776454,2.974496623017338
0.05,0.8,100,196,3.0110495422792023,3.0629641096962086
0.05,0.8,100,197,2.918865371309975,2.9835200895836693
0.05,0.8,100,198,3.208604128838652,3.3380815391951146
0.05,0.8,100,199,2.988385186860748,3.073369315484706
0.05,0.8,100,200,2.884778367265993,2.9390891571187434
0.05,0.8,100,201,2.958240845175958,3.048482483951925
0.05,0.8,100,202,2.9700819359675457,3.006953250807579
0.05,0.8,100,203,3.084842339789051,3.191914724069344
0.05,0.8,100,204,2.9501177332885082,3.009729527600494
0.05,0.8,100,205,3.0013752527537743,3.0512235562096373
0.05,0.8,100,206,3.0784108339175145,3.1592713482851487
0.05,0.8,100,207,3.1674358517338495,3.305257052567144
0.05,0.8,100,208,2.9662492341508497,3.053233099770126
0.05,0.8,100,209,2.9868714035384136,3.0223017409840436
0.05,0.8,100,210,2.923920784184628,3.0010909968896007
0.05,0.8,100,211,2.9829040776642115,3.0556268629319545
0.05,0.8,100,212,2.9343632661562875,2.9797053265091518
0.05,0.8,100,213,2.951778043942018,2.9930080385345987
0.05,0.8,100,214,2.877998741577847,2.9264165931753072
0.05,0.8,100,215,3.144415587071316,3.2689457667556283
0.05,0.8,100,216,2.8757660967891248,2.917043567489867
0.05,0.8,100,217,2.809072318422344,2.851515196343036
0.05,0.8,100,218,2.827708324410018,2.876937101150525
0.05,0.8,100,219,3.1050565745560856,3.229714142258489
0.05,0.8,100,220,2.7894490795033624,2.8315588274988266
0.05,0.8,100,221,3.025738742973404,3.0657799780658497
0.05,0.8,100,222,2.866498441224038,2.9366565078724642
0.05,0.8,100,223,3.06817611359696,3.176219025555649
0.05,0.8,100,224,3.0855856668705015,3.1294986602970725
0.05,0.8,100,225,2.861950256637576,2.9330925324880806
0.05,0.8,100,226,3.042759815816181,3.1594259018131443
0.05,0.8,100,227,2.769972817472164,2.826862583207306
0.05,0.8,100,228,2.900730617729626,2.956197031871401
0.05,0.8,100,229,2.954219208857543,3.023262414000674
0.05,0.8,100,230,2.9557174615512722,3.0198682648128314
0.05,0.8,100,231,2.9204195443744436,2.9959827730632624
0.05,0.8,100,232,2.8050120430931815,2.8737638144588455
0.05,0.8,100,233,3.0710259963826383,3.1159564701914144
0.05,0.8,100,234,2.8598546387895816,2.940534114552087
0.05,0.8,100,235,2.8509903337269766,2.9088609986622607
0.05,0.8,100,236,3.072175487048192,3.1345412613574886
0.05,0.8,100,237,2.7809542956512634,2.8481980585756785
0.05,0.8,100,238,2.827036568909707,2.89715917778608
0.05,0.8,100,239,2.960337439395281,3.061294155640423
0.05,0.8,100,240,2.855643693099748,2.92550150399051
0.05,0.8,100,241,2.841373466724784,2.8856913155256136
0.05,0.8,100,242,2.8468127150431726,2.9198771431795993
0.05,0.8,100,243,3.0028500772241067,3.114172131829427
0.05,0.8,100,244,2.7881445682879185,2.8335413691220466
0.05,0.8,100,245,2.796523072448053,2.850870813154671
0.05,0.8,100,246,2.907872076855347,3.00910847259763
0.05,0.8,100,247,2.771009932730288,2.8287367854600394
0.05,0.8,100,248,2.8861778054483835,2.933892482286987
0.05,0.8,100,249,2.884733893985724,2.9695747441794644
0.05,0.8,100,250,2.823813185750751,2.9134408360837054
0.05,0.8,100,251,3.0127061454550024,3.0860889011987176
0.05,0.8,100,252,2.7935442820229963,2.849666376665876
0.05,0.8,100,253,2.742761818838088,2.805082538949055
0.05,0.8,100,254,2.740443219928949,2.806483176248364
0.05,0.8,100,255,3.099871737863416,3.1456165839699843
0.05,0.8,100,256,2.901169721848634,2.994212188551282
0.05,0.8,100,257,2.8055843451207694,2.8654667696543807
0.05,0.8,100,258,2.741843132893339,2.7950518845757246
0.05,0.8,100,259,2.800370319434244,2.8672700396509927
0.05,0.8,100,260,2.7964583030323853,2.8672431318487424
0.05,0.8,100,261,3.116807175580222,3.261526297309169
0.05,0.8,100,262,3.11936972946724,3.206653941830955
0.05,0.8,100,263,2.7104827559529947,2.778123304340952
0.05,0.8,100,264,2.7317872031820496,2.8011707897553473
0.05,0.8,100,265,2.7902919298624904,2.85934253792263
0.05,0.8,100,266,2.761583918089859,2.8257167047539538
0.05,0.8,100,267,2.8046891230578304,2.8646006974273903
0.05,0.8,100,268,2.9563737852046796,3.011381905391076
0.05,0.8,100,269,2.836621887840351,2.924147627579486
0.05,0.8,100,270,2.694909414112438,2.75598546001367
0.05,0.8,100,271,2.8079826616759767,2.86429216272652
0.05,0.8,100,272,2.7573497925651007,2.833640720103614
0.05,0.8,100,273,2.851637235773936,2.955940551097465
0.05,0.8,100,274,2.8116469475076444,2.8680139456009153
0.05,0.8,100,275,2.7783378032756327,2.846437151443518
0.05,0.8,100,276,2.79487816548106,2.8864705333226004
0.05,0.8,100,277,2.798524499504664,2.8560922712314607
0.05,0.8,100,278,2.816395279633523,2.8745139979421843
0.05,0.8,100,279,2.6970641509994833,2.757252428714103
0.05,0.8,100,280,3.0948905586113455,3.2402056542330198
0.05,0.8,100,281,2.810757312487918,2.8736017873419812
0.05,0.8,100,282,2.7471646938323118,2.811082717657004
0.05,0.8,100,283,2.739452316034394,2.8211931192543114
0.05,0.8,100,284,2.8110235036957003,2.916848259263743
0.05,0.8,100,285,2.792760081110373,2.8885002595080147
0.05,0.8,100,286,2.7002480798724338,2.7583010849782714
0.05,0.8,100,287,2.8371616982791426,2.911817764038171
0.05,0.8,100,288,2.8954349507188057,3.0011434116461047
0.05,0.8,100,289,2.8081604908339757,2.889478088249033
0.05,0.8,100,290,2.747419253580742,2.807018623650466
0.05,0.8,100,291,2.8668709488700714,2.960130173997711
0.05,0.8,100,292,2.7170344528716863,2.777391584376047
0.05,0.8,100,293,2.876725150066778,2.939590128152591
0.05,0.8,100,294,2.8362532286432254,2.940867652753567
0.05,0.8,100,295,2.7894381829622934,2.8915839533535883
0.05,0.8,100,296,2.7282195583972135,2.7848348770196787
0.05,0.8,100,297,2.7178893369941624,2.7772222483270297
0.05,0.8,100,298,3.012359726583291,3.076377287183883
0.05,0.8,100,299,2.9411103791366116,3.0565894407361367
