learning rate,momentum,batch size,epoch,train error,test error
0.1,0.5,100,137,3.288214818024241,3.3370934881828074
0.1,0.5,100,138,4.040203322425312,4.202889728129214
0.1,0.5,100,139,3.1466190548063953,3.1675034843101457
0.1,0.5,100,140,3.3089940891223897,3.321298516992595
0.1,0.5,100,141,2.975432758844954,2.979140206545212
0.1,0.5,100,142,3.337725915087953,3.3737112095146267
0.1,0.5,100,143,3.5458714582505313,3.5780559678027517
0.1,0.5,100,144,3.1241380641648067,3.160604132029435
0.1,0.5,100,145,3.273611754555068,3.2982655673542944
0.1,0.5,100,146,3.0037946374863913,3.010847017579799
0.1,0.5,100,147,3.0464339500669757,3.054789678029789
0.1,0.5,100,148,3.291739439449538,3.3560542177332664
0.1,0.5,100,149,3.0308859502677423,3.032514707045306
0.1,0.5,100,150,3.0348234387678525,3.04567258732407
0.1,0.5,100,151,3.209121472662438,3.255281942780749
0.1,0.5,100,152,3.285049518435232,3.3049346345071675
0.1,0.5,100,153,3.1011588762186917,3.118869720332041
0.1,0.5,100,154,3.0981569822486095,3.108034520841837
0.1,0.5,100,155,4.091266460846904,4.109168570382696
0.1,0.5,100,156,3.3020496237711727,3.376586652223278
0.1,0.5,100,157,3.0445384328624625,3.060176044850228
0.1,0.5,100,158,3.032287879958947,3.0340146543903352
0.1,0.5,100,159,3.1534897443301135,3.1833887262042784
0.1,0.5,100,160,3.173341965323146,3.1997349399700523
0.1,0.5,100,161,2.9798551552584214,2.9832502718496183
0.1,0.5,100,162,2.974581977855807,2.978530011861984
0.1,0.5,100,163,3.7008750386427374,3.7963011674062495
0.1,0.5,100,164,3.0317177279813285,3.040094382285255
0.1,0.5,100,165,3.0475791379592523,3.057642312685298
0.1,0.5,100,166,2.9973285583713154,3.0185163464882097
0.1,0.5,100,167,3.0435561322532187,3.0591741028326878
0.1,0.5,100,168,3.4295819447325653,3.5104040549636526
0.1,0.5,100,169,3.009626135561698,3.0237663566041735
0.1,0.5,100,170,2.9441660329142674,2.948268861155091
0.1,0.5,100,171,3.231159639063553,3.3138930421298953
0.1,0.5,100,172,3.060262613613972,3.0885979239946835
0.1,0.5,100,173,2.9429540378974366,2.9511224540229577
0.1,0.5,100,174,3.7088149722356296,3.7741056142257556
0.1,0.5,100,175,3.1081499390437983,3.1345389244098065
0.1,0.5,100,176,2.9507378500148667,2.956191180178126
0.1,0.5,100,177,2.9545717720136992,2.9831137744424456
0.1,0.5,100,178,2.9223012184455626,2.9342178766393183
0.1,0.5,100,179,3.6117052228671707,3.638454423501134
0.1,0.5,100,180,2.9317292570505247,2.9453614798381786
0.1,0.5,100,181,2.9175843119290805,2.934311574089899
0.1,0.5,100,182,3.694434960980957,3.8061879240031065
0.1,0.5,100,183,3.023304754589131,3.037041436393982
0.1,0.5,100,184,2.9394389054613597,2.9517525450924573
0.1,0.5,100,185,3.3428023561559486,3.4061651797573838
0.1,0.5,100,186,2.9178518589711397,2.9280046056806044
0.1,0.5,100,187,2.950113266934061,2.97111082275401
0.1,0.5,100,188,3.0154333152521224,3.0427501716675875
0.1,0.5,100,189,2.9371486293983877,2.953721666690523
0.1,0.5,100,190,3.0764677477968654,3.1060904817453987
0.1,0.5,100,191,3.3116202382720457,3.376876125224891
0.1,0.5,100,192,2.9563273305830227,2.9845316930832744
0.1,0.5,100,193,3.0248817817662417,3.043304715155957
0.1,0.5,100,194,2.9119428402486887,2.923319061949404
0.1,0.5,100,195,3.074518207610165,3.096530929370746
0.1,0.5,100,196,3.1449192865301274,3.1766732807565945
0.1,0.5,100,197,3.021789858690335,3.0767401212853165
0.1,0.5,100,198,3.0922414326062135,3.108328178502449
0.1,0.5,100,199,3.04527677247054,3.065898774486247
0.1,0.5,100,200,3.0680767397457953,3.1050620619400617
0.1,0.5,100,201,2.853738379599323,2.864766154113157
0.1,0.5,100,202,2.8740471606757727,2.890082078882517
0.1,0.5,100,203,3.022379100708074,3.0522944323223165
0.1,0.5,100,204,3.0578516345908446,3.096040275122882
0.1,0.5,100,205,2.926091551046674,2.9481778622467467
0.1,0.5,100,206,2.8995514339233215,2.9193850332991076
0.1,0.5,100,207,3.2137499147030333,3.235412697963887
0.1,0.5,100,208,2.870942268271097,2.90022026591562
0.1,0.5,100,209,3.114613940228316,3.1945980260359654
0.1,0.5,100,210,2.979248261687751,3.029720975323585
0.1,0.5,100,211,2.8842818468590825,2.9061148843134657
0.1,0.5,100,212,2.8930901476514204,2.921540076671477
0.1,0.5,100,213,3.0284676862145425,3.05783302806047
0.1,0.5,100,214,3.154225247621053,3.237296110792768
0.1,0.5,100,215,2.8962932244109862,2.9126854311895873
0.1,0.5,100,216,2.856083729050578,2.877590199064876
0.1,0.5,100,217,2.929828840666588,2.952195600712201
0.1,0.5,100,218,3.134076894476757,3.198388410889901
0.1,0.5,100,219,2.892194441135211,2.91998816648454
0.1,0.5,100,220,2.9409489292766233,2.970660564068625
0.1,0.5,100,221,2.8946037772916013,2.9210076040539956
0.1,0.5,100,222,3.2620235353140017,3.3120704624145882
0.1,0.5,100,223,2.893299789870436,2.9105847190593006
0.1,0.5,100,224,2.848745840836397,2.8790670055999255
0.1,0.5,100,225,3.110461678174882,3.1781646811731377
0.1,0.5,100,226,2.901232798821805,2.9270742941919075
0.1,0.5,100,227,2.8486339828704637,2.8782613995211745
0.1,0.5,100,228,2.860914904085047,2.8900322127670637
0.1,0.5,100,229,2.9716918817072764,3.010533301340713
0.1,0.5,100,230,3.0906774186051074,3.127521252161781
0.1,0.5,100,231,2.901886701925769,2.924277653209059
0.1,0.5,100,232,2.930558565781774,2.963807233815933
0.1,0.5,100,233,2.9227719579816203,2.940757929756338
0.1,0.5,100,234,2.8738590907699786,2.898829902479901
0.1,0.5,100,235,2.93537399254401,2.974863301058196
0.1,0.5,100,236,3.1421420354363185,3.222506211660948
0.1,0.5,100,237,2.851147094542236,2.880371004832398
0.1,0.5,100,238,2.819874164995417,2.8434334248161517
0.1,0.5,100,239,2.900225357731354,2.933572971167142
0.1,0.5,100,240,3.041277809683864,3.0859401228694323
0.1,0.5,100,241,2.8546180595989963,2.8855153533984823
0.1,0.5,100,242,2.814248177210301,2.843219023320139
0.1,0.5,100,243,2.8164012594190218,2.8526977701026537
0.1,0.5,100,244,2.7882963797696196,2.818316320995084
0.1,0.5,100,245,2.8906768803892477,2.917044408164927
0.1,0.5,100,246,2.8659810564768757,2.8931683607539234
0.1,0.5,100,247,2.9075635314454873,2.9461652324182084
0.1,0.5,100,248,3.2514626797851576,3.278421105703501
0.1,0.5,100,249,2.7939928629203994,2.8183482306563348
0.1,0.5,100,250,2.930926263947508,2.9860855905530497
0.1,0.5,100,251,2.8037104286219865,2.8318409088838385
0.1,0.5,100,252,2.8290388054521016,2.8636055496128496
0.1,0.5,100,253,2.8910957925609715,2.9266552093719636
0.1,0.5,100,254,3.1262880309288086,3.171514128720784
0.1,0.5,100,255,2.9226334678768895,2.959629935948776
0.1,0.5,100,256,2.88869031846031,2.9327208304129533
0.1,0.5,100,257,2.834358132090338,2.87575248192007
0.1,0.5,100,258,2.797539209843269,2.8300912991853484
0.1,0.5,100,259,3.429040189772562,3.5071168740627687
0.1,0.5,100,260,3.0307643650159553,3.0851912190423754
0.1,0.5,100,261,2.909196688706046,2.946936671728171
0.1,0.5,100,262,2.8108336874080107,2.855806963813442
0.1,0.5,100,263,2.819765936730357,2.8548898113689063
0.1,0.5,100,264,2.89191788591985,2.9403605778473776
0.1,0.5,100,265,2.867806657591994,2.9163236704956406
0.1,0.5,100,266,2.8303316753010517,2.86809695647877
0.1,0.5,100,267,2.9041938656901802,2.9477532555843737
0.1,0.5,100,268,2.8260446266608366,2.8750443838565896
0.1,0.5,100,269,3.199427757744724,3.250403334757506
0.1,0.5,100,270,2.9685362245761273,3.035832680966447
0.1,0.5,100,271,2.8280420028932087,2.8681840585006393
0.1,0.5,100,272,2.8604057274344137,2.9102877034266528
0.1,0.5,100,273,2.8848094938563538,2.929981919019315
0.1,0.5,100,274,2.8271900922238813,2.8705253469836762
0.1,0.5,100,275,2.790477295653279,2.8277683104676474
0.1,0.5,100,276,3.2268181567454532,3.3217170860637277
0.1,0.5,100,277,2.820109687079971,2.862235886610837
0.1,0.5,100,278,2.7665898348508335,2.8042888285537684
0.1,0.5,100,279,2.9667275300561062,3.026434724739265
0.1,0.5,100,280,3.4680131251286186,3.626148575175583
0.1,0.5,100,281,2.7647352040807602,2.7984847999538633
0.1,0.5,100,282,2.8213277354483597,2.8703283946637272
0.1,0.5,100,283,2.828514968589926,2.8778161138357117
0.1,0.5,100,284,2.838503681369496,2.8814413274649042
0.1,0.5,100,285,2.7600256521276507,2.8042440327200144
0.1,0.5,100,286,2.8071650246502533,2.8529110044316526
0.1,0.5,100,287,2.9109467422690174,2.9655309161236194
0.1,0.5,100,288,3.0373548823244025,3.0905041886258875
0.1,0.5,100,289,2.8162274354174044,2.8554762848931388
0.1,0.5,100,290,2.830612520648069,2.866581160488249
0.1,0.5,100,291,2.883941337360389,2.936878358352351
0.1,0.5,100,292,2.858939858714653,2.896786229593995
0.1,0.5,100,293,2.7591094125289795,2.8015408279277403
0.1,0.5,100,294,2.794082475513734,2.843491526721566
0.1,0.5,100,295,2.8638522372813764,2.9018821400426145
0.1,0.5,100,296,2.766550153561118,2.802069564779862
0.1,0.5,100,297,3.0086992344415324,3.0666784029141465
0.1,0.5,100,298,2.823764379761109,2.8787032648552717
0.1,0.5,100,299,2.781337124217656,2.826958588601944
