learning rate,momentum,batch size,epoch,train error,test error
0.01,0.8,100,124,3.4897627818588703,3.415854960635545
0.01,0.8,100,125,3.6285318472858075,3.584772970397279
0.01,0.8,100,126,3.3625631306983426,3.256271933092683
0.01,0.8,100,127,4.310500867435304,4.321422375058512
0.01,0.8,100,128,3.9884352363044426,4.023480829472875
0.01,0.8,100,129,3.464347628211158,3.3571332770369717
0.01,0.8,100,130,3.394599773631012,3.303701502226512
0.01,0.8,100,131,3.493905583326872,3.4270136505928988
0.01,0.8,100,132,3.605032815178487,3.525585390154008
0.01,0.8,100,133,3.4048747047295405,3.3224123239780496
0.01,0.8,100,134,3.506024392599902,3.4494151955980787
0.01,0.8,100,135,3.3875355038351795,3.279016049217924
0.01,0.8,100,136,3.9215520844998535,3.89750138580767
0.01,0.8,100,137,3.6651375780308957,3.642670203394683
0.01,0.8,100,138,3.3588709549386384,3.271191753917898
0.01,0.8,100,139,3.490895317566216,3.3987286968342274
0.01,0.8,100,140,3.6504664138628766,3.619787569026344
0.01,0.8,100,141,3.2993532480780035,3.196040328717128
0.01,0.8,100,142,3.429546371819347,3.3370431393730553
0.01,0.8,100,143,3.5169674995623983,3.47058334397058
0.01,0.8,100,144,3.4780678820192845,3.38812206051581
0.01,0.8,100,145,3.313112695750981,3.2253809497422385
0.01,0.8,100,146,3.658206647025086,3.6413500135004933
0.01,0.8,100,147,3.4347506710312814,3.3446996174657935
0.01,0.8,100,148,3.3941884611142425,3.324508692599457
0.01,0.8,100,149,3.3744087807051075,3.3071315143777276
0.01,0.8,100,150,3.6116077865955254,3.5464332683567177
0.01,0.8,100,151,3.3977451403847994,3.3314605011612826
0.01,0.8,100,152,3.339751371714313,3.255078182955687
0.01,0.8,100,153,3.5557997321059456,3.4899453674681675
0.01,0.8,100,154,3.282108745245598,3.190159001593821
0.01,0.8,100,155,3.599014137257197,3.573969380196256
0.01,0.8,100,156,3.3649313287759584,3.2743610756794266
0.01,0.8,100,157,3.56049485920527,3.5342846489842694
0.01,0.8,100,158,3.3767623787255614,3.283648595665875
0.01,0.8,100,159,3.2391054625999924,3.1449847678904854
0.01,0.8,100,160,3.4446955909707446,3.4020613370486927
0.01,0.8,100,161,3.33201420404084,3.239558697953895
0.01,0.8,100,162,3.258315677680112,3.1706346892967776
0.01,0.8,100,163,3.4463415807577213,3.40027916872333
0.01,0.8,100,164,3.524924677310858,3.4635459295948436
0.01,0.8,100,165,3.3038735468282385,3.235150470929111
0.01,0.8,100,166,3.2986602156897114,3.216009417759162
0.01,0.8,100,167,3.2207995707990293,3.126144805219917
0.01,0.8,100,168,3.3418073497475196,3.28707123413913
0.01,0.8,100,169,3.2085737413418576,3.1118485158448492
0.01,0.8,100,170,3.2677498086955454,3.174510295259817
0.01,0.8,100,171,3.54921225491111,3.5216218508657815
0.01,0.8,100,172,3.5175387366589774,3.457551534299358
0.01,0.8,100,173,3.4264629197726078,3.379338683047939
0.01,0.8,100,174,3.4573068684902806,3.383103698380564
0.01,0.8,100,175,3.239456192135123,3.1640338585380414
0.01,0.8,100,176,3.235837320271188,3.1638735657549995
0.01,0.8,100,177,3.2329771578197026,3.137027958387261
0.01,0.8,100,178,3.188484496422539,3.1044686601825897
0.01,0.8,100,179,3.4666070569505276,3.443808777069534
0.01,0.8,100,180,3.3327782665989325,3.2481791592176488
0.01,0.8,100,181,3.1806504525577073,3.0980709735706737
0.01,0.8,100,182,3.3042338813568155,3.249607968236893
0.01,0.8,100,183,3.1442818541318394,3.052342694735723
0.01,0.8,100,184,3.677212468166108,3.635121634269324
0.01,0.8,100,185,3.214460971876816,3.1405851887762672
0.01,0.8,100,186,3.1429459487018363,3.056313958010097
0.01,0.8,100,187,3.491395986102997,3.4321206203122814
0.01,0.8,100,188,3.509823008681762,3.4880943344176107
0.01,0.8,100,189,3.4518175984575596,3.397274706409984
0.01,0.8,100,190,3.231962893214517,3.1613295027185155
0.01,0.8,100,191,3.2390042030257153,3.1771093743557244
0.01,0.8,100,192,3.4238249382369053,3.352669779021528
0.01,0.8,100,193,3.3138441755730126,3.268787415670572
0.01,0.8,100,194,3.156906772425869,3.065568349938173
0.01,0.8,100,195,3.3180728698907864,3.2331693017961656
0.01,0.8,100,196,3.3027122916922,3.256455419900776
0.01,0.8,100,197,3.14296419115845,3.050333746254808
0.01,0.8,100,198,3.126211633547284,3.032890163967438
0.01,0.8,100,199,3.671546214995948,3.687422205128417
0.01,0.8,100,200,3.1754640479528407,3.0897191101991432
0.01,0.8,100,201,3.4480274063771135,3.414182350442562
0.01,0.8,100,202,3.2857465851399303,3.2310021328595018
0.01,0.8,100,203,3.285614968273371,3.216821463794799
0.01,0.8,100,204,3.149513566186511,3.0662626370389066
0.01,0.8,100,205,3.228581999950807,3.1763472132078663
0.01,0.8,100,206,3.2886503289528832,3.216002324535696
0.01,0.8,100,207,3.3166670056739718,3.2794927771551374
0.01,0.8,100,208,3.663015289531094,3.6935395973935337
0.01,0.8,100,209,3.173613948934679,3.0863488261839973
0.01,0.8,100,210,3.121012672108417,3.0423385962609277
0.01,0.8,100,211,3.083243544829078,2.9922154875295535
0.01,0.8,100,212,3.187995628876193,3.1008923825221144
0.01,0.8,100,213,3.1280836853340293,3.0561091649491674
0.01,0.8,100,214,3.1521612021886516,3.0795238786097388
0.01,0.8,100,215,3.4048394862543234,3.351923286995555
0.01,0.8,100,216,3.0957544285337333,3.0205266397080788
0.01,0.8,100,217,3.0663355504761647,2.978801053339901
0.01,0.8,100,218,3.241225033029748,3.164288924026914
0.01,0.8,100,219,3.050688449838164,2.9671536234564573
0.01,0.8,100,220,3.05726568731516,2.969889644417938
0.01,0.8,100,221,3.254621874468705,3.1866318280482484
0.01,0.8,100,222,3.1988563077892946,3.1548841484437524
0.01,0.8,100,223,3.0800830185622243,2.995641760285959
0.01,0.8,100,224,3.156667688066017,3.082101349610854
0.01,0.8,100,225,3.392833567690512,3.38224407450207
0.01,0.8,100,226,3.036311234619465,2.9425806932892353
0.01,0.8,100,227,3.083754666677466,3.021555339384425
0.01,0.8,100,228,3.161407736715603,3.0921297517065383
0.01,0.8,100,229,3.079059110519417,3.011561735113883
0.01,0.8,100,230,3.0576512879927105,2.976089285221011
0.01,0.8,100,231,3.146105776569234,3.076037957596464
0.01,0.8,100,232,3.1042519075546475,3.0356757001278645
0.01,0.8,100,233,3.378148947434541,3.3632871722118973
0.01,0.8,100,234,3.1324312519027004,3.052353888564595
0.01,0.8,100,235,3.3275556853913297,3.302594985113121
0.01,0.8,100,236,3.060490469067777,2.9740196405612513
0.01,0.8,100,237,3.1357648851346536,3.0869585906142527
0.01,0.8,100,238,3.045110636061712,2.975371139493158
0.01,0.8,100,239,3.441412618297592,3.3994978000560767
0.01,0.8,100,240,3.3150581159952996,3.298302564763632
0.01,0.8,100,241,3.0058656258368823,2.9227926675911595
0.01,0.8,100,242,3.154873667566329,3.0819516085634806
0.01,0.8,100,243,3.2753398946972982,3.2548274308165985
0.01,0.8,100,244,3.3503506441595037,3.3111892027358145
0.01,0.8,100,245,3.087390641908957,3.0266147536549437
0.01,0.8,100,246,3.0440345198583945,2.9818456319417055
0.01,0.8,100,247,2.977360173410032,2.886163085854672
0.01,0.8,100,248,2.9546789163256686,2.863809825793297
0.01,0.8,100,249,3.0222820958781558,2.942903711337533
0.01,0.8,100,250,3.335089634135282,3.2932340998938012
0.01,0.8,100,251,3.2572647546598703,3.2385879202408256
0.01,0.8,100,252,2.999540687340917,2.9180101476274785
0.01,0.8,100,253,2.959240021732409,2.873639426002918
0.01,0.8,100,254,3.086130678697075,3.0338429932052287
0.01,0.8,100,255,3.1051321608348728,3.0558410688943147
0.01,0.8,100,256,3.0880231906843068,3.0107931373782293
0.01,0.8,100,257,2.9764184851833626,2.9043130635325465
0.01,0.8,100,258,3.152661141547107,3.109851710577978
0.01,0.8,100,259,3.103091026913857,3.0284391844230347
0.01,0.8,100,260,3.10821486972359,3.064508785744575
0.01,0.8,100,261,3.088369087768225,3.0405138712876525
0.01,0.8,100,262,3.18560053619237,3.118713230027063
0.01,0.8,100,263,3.219718883735735,3.188523598379137
0.01,0.8,100,264,3.1920373923854934,3.133868861886453
0.01,0.8,100,265,3.0018557998165347,2.9324158804411473
0.01,0.8,100,266,2.981986893741491,2.9180012488982467
0.01,0.8,100,267,2.9321061551540817,2.843751281261336
0.01,0.8,100,268,3.0000290842987,2.9416352513772823
0.01,0.8,100,269,2.9196492320900704,2.8394719364178043
0.01,0.8,100,270,2.9856960824307976,2.9050191029520276
0.01,0.8,100,271,3.0312130456384256,2.9739050439834487
0.01,0.8,100,272,2.9273679156410775,2.8426611159533195
0.01,0.8,100,273,3.288515044885045,3.2450388772226195
0.01,0.8,100,274,3.076715514189236,3.0301167072005604
0.01,0.8,100,275,2.9579516405985924,2.8765338837233645
0.01,0.8,100,276,3.015852842203951,2.9531391226337287
0.01,0.8,100,277,3.014592600051176,2.951008082384438
0.01,0.8,100,278,2.9939047883296173,2.938996203420332
0.01,0.8,100,279,3.219867170683173,3.163649187480221
0.01,0.8,100,280,3.119330893535318,3.0904252248425217
0.01,0.8,100,281,2.9040335174064142,2.8265565627310374
0.01,0.8,100,282,2.960202555791257,2.9013600225353535
0.01,0.8,100,283,2.970238406444752,2.9048438476397838
0.01,0.8,100,284,3.1608418667791613,3.101647317435937
0.01,0.8,100,285,3.3099636278552538,3.3211485281628526
0.01,0.8,100,286,2.9497999779418835,2.8744948296439343
0.01,0.8,100,287,2.9463530131145994,2.8715416721518134
0.01,0.8,100,288,2.946749339909003,2.8812301937373657
0.01,0.8,100,289,2.887255850144585,2.815825883942433
0.01,0.8,100,290,3.168373599649941,3.117147625966009
0.01,0.8,100,291,3.100696790197631,3.0763435652560887
0.01,0.8,100,292,2.9187984674452223,2.8446065187507856
0.01,0.8,100,293,3.012390648678768,2.9473032161800976
0.01,0.8,100,294,2.892362989394006,2.8219532707962056
0.01,0.8,100,295,3.0409681939874345,2.9997170168940404
0.01,0.8,100,296,2.9279250978688123,2.8519204903195066
0.01,0.8,100,297,2.9440033062267634,2.8915678472816886
0.01,0.8,100,298,2.850623385503537,2.776265572785546
0.01,0.8,100,299,3.068926004535717,2.9972573147849126
