learning rate,momentum,batch size,epoch,train error,test error
0.01,0,100,140,3.6241726671073353,3.4919212015810737
0.01,0,100,141,3.7082825136263553,3.583682021455246
0.01,0,100,142,3.8188753349338036,3.7029853584198023
0.01,0,100,143,3.6414665327539097,3.5110730462300586
0.01,0,100,144,3.5870974973181338,3.4542664444966102
0.01,0,100,145,3.876052447425243,3.782030801077306
0.01,0,100,146,3.75151215200716,3.6416329097107623
0.01,0,100,147,3.542922847146904,3.410578398823183
0.01,0,100,148,3.5318701984903864,3.40532482713577
0.01,0,100,149,3.624456390688272,3.5302278505358924
0.01,0,100,150,4.133173394967483,4.129090355660741
0.01,0,100,151,3.596718199666851,3.493378026608013
0.01,0,100,152,3.6129122041222432,3.517479394921066
0.01,0,100,153,3.8067568562080742,3.7501282632909234
0.01,0,100,154,3.7606097797604554,3.6998526726354344
0.01,0,100,155,4.0907066085955,4.078760833863658
0.01,0,100,156,3.633578302291139,3.544583677655262
0.01,0,100,157,3.87853236823587,3.8364637861526623
0.01,0,100,158,3.821948764276604,3.7744890403479636
0.01,0,100,159,4.04385858021308,4.03202131107378
0.01,0,100,160,4.0352843035028805,4.027871381410511
0.01,0,100,161,3.576487045576105,3.480221057222327
0.01,0,100,162,3.59093314232169,3.5007790922499757
0.01,0,100,163,3.646695283275329,3.568948744250814
0.01,0,100,164,3.5968847267357296,3.5064189036520657
0.01,0,100,165,3.678854363845495,3.6086848665554245
0.01,0,100,166,3.5039074690717893,3.3919173114799452
0.01,0,100,167,4.247168596763667,4.266533019622609
0.01,0,100,168,3.5911685111506797,3.507502870955502
0.01,0,100,169,3.5485973566361766,3.4543481476443874
0.01,0,100,170,3.7746538008516843,3.7269872003863216
0.01,0,100,171,3.6287980124774024,3.552578891308183
0.01,0,100,172,3.4517798205605073,3.332666166320372
0.01,0,100,173,3.466346049841731,3.3576052075228024
0.01,0,100,174,3.7396314251787044,3.6890691118781898
0.01,0,100,175,3.5249400517713863,3.430239199483582
0.01,0,100,176,3.577612477303246,3.4623825577109515
0.01,0,100,177,3.710263736499127,3.615561868632045
0.01,0,100,178,3.487226343557536,3.365196463536914
0.01,0,100,179,3.4584817223260713,3.3345401360286653
0.01,0,100,180,3.4991352650877507,3.376645688432898
0.01,0,100,181,3.4981026759072296,3.377769059893883
0.01,0,100,182,3.6731490472558472,3.5675345217570267
0.01,0,100,183,3.682074138021579,3.6219569145711503
0.01,0,100,184,3.463268096305183,3.3632419544377976
0.01,0,100,185,3.5655164874708514,3.486297320638752
0.01,0,100,186,3.5421916421429605,3.4602368755048567
0.01,0,100,187,3.821106568803948,3.787853718627728
0.01,0,100,188,3.5945023549766018,3.5236680550841513
0.01,0,100,189,3.629245425024751,3.571638052952499
0.01,0,100,190,3.746932046271452,3.70939479823216
0.01,0,100,191,3.726372413657179,3.683329270181795
0.01,0,100,192,3.6468236024162413,3.588168468811787
0.01,0,100,193,3.6482897164307415,3.5923736045330705
0.01,0,100,194,3.597300649951488,3.533520828004563
0.01,0,100,195,3.492637969169319,3.4070876364710636
0.01,0,100,196,3.452319866944838,3.359438272512614
0.01,0,100,197,3.655863241688984,3.6011346067623244
0.01,0,100,198,3.5814866181788023,3.5206331705510943
0.01,0,100,199,3.918988249850516,3.9075623560039228
0.01,0,100,200,3.3707888220713618,3.2612029505054605
0.01,0,100,201,3.4008571751115544,3.3048692519844427
0.01,0,100,202,3.735739040570474,3.6979579451251148
0.01,0,100,203,3.389540238862984,3.2884722868640655
0.01,0,100,204,3.4332620882540796,3.3434471405430304
0.01,0,100,205,3.611710062905713,3.555733733616734
